country,year,middle_class_wealth_share
KN,1984,0.2762
KN,1985,0.2768
KN,1986,0.2773
KN,1987,0.2779
KN,1988,0.2784
KN,1989,0.2757
KN,1990,0.2771
KN,1991,0.2797
KN,1992,0.2801
KN,1993,0.2811
KN,1994,0.2828
KN,1995,0.2904
KN,1996,0.291
KN,1997,0.2929
KN,1998,0.2942
KN,1999,0.2954
KN,2000,0.2956
KN,2001,0.2971
KN,2002,0.2978
KN,2003,0.3
KN,2004,0.3025
KN,2005,0.3038
KN,2006,0.3051
KN,2007,0.3059
KN,2008,0.3075
KN,2009,0.3085
KN,2010,0.3091
KN,2011,0.3118
KN,2012,0.2901
KN,2013,0.2938
KN,2014,0.2954
KN,2015,0.2936
KN,2016,0.3268
KN,2017,0.3004
KN,2018,0.3038
KN,2019,0.3052
KN,2020,0.3089
KN,2021,0.3099
KN,2022,0.3063
KN,2023,0.3072
KN,2024,0.3069
KP,1980,0.3728
KP,1981,0.3728
KP,1982,0.3728
KP,1983,0.3729
KP,1984,0.3728
KP,1985,0.3728
KP,1986,0.3728
KP,1987,0.3728
KP,1988,0.3728
KP,1989,0.3728
KP,1990,0.3728
KP,1991,0.3723
KP,1992,0.3714
KP,1993,0.3707
KP,1994,0.3704
KP,1995,0.3706
KP,1996,0.3706
KP,1997,0.3705
KP,1998,0.3704
KP,1999,0.3699
KP,2000,0.3688
KP,2001,0.3676
KP,2002,0.3631
KP,2003,0.363
KP,2004,0.3628
KP,2005,0.3629
KP,2006,0.3634
KP,2007,0.3629
KP,2008,0.3626
KP,2009,0.3598
KP,2010,0.3571
KP,2011,0.3606
KP,2012,0.3644
KP,2013,0.3642
KP,2014,0.3655
KP,2015,0.3653
KP,2016,0.365
KP,2017,0.365
KP,2018,0.365
KP,2019,0.3649
KP,2020,0.3649
KP,2021,0.3649
KP,2022,0.3649
KP,2023,0.3649
KP,2024,0.365
KR,1820,0.2339
KR,1850,0.2215
KR,1880,0.1824
KR,1900,0.18
KR,1910,0.1765
KR,1920,0.1751
KR,1930,0.1708
KR,1940,0.2136
KR,1950,0.3237
KR,1960,0.3151
KR,1970,0.3032
KR,1980,0.3314
KR,1981,0.3314
KR,1982,0.3314
KR,1983,0.3315
KR,1984,0.3316
KR,1985,0.3318
KR,1986,0.332
KR,1987,0.3321
KR,1988,0.3266
KR,1989,0.3282
KR,1990,0.328
KR,1991,0.3292
KR,1992,0.33
KR,1993,0.3309
KR,1994,0.3313
KR,1995,0.3284
KR,1996,0.3288
KR,1997,0.331
KR,1998,0.3338
KR,1999,0.3331
KR,2000,0.3332
KR,2001,0.3242
KR,2002,0.3395
KR,2003,0.3223
KR,2004,0.3423
KR,2005,0.3249
KR,2006,0.3891
KR,2007,0.3694
KR,2008,0.3525
KR,2009,0.3396
KR,2010,0.319
KR,2011,0.3571
KR,2012,0.306
KR,2013,0.3205
KR,2014,0.3195
KR,2015,0.318
KR,2016,0.3178
KR,2017,0.3159
KR,2018,0.3146
KR,2019,0.3183
KR,2020,0.3191
KR,2021,0.3163
KR,2022,0.3181
KR,2023,0.3195
KR,2024,0.3189
KS,1980,0.3821
KS,1981,0.3821
KS,1982,0.382
KS,1983,0.382
KS,1984,0.3821
KS,1985,0.382
KS,1986,0.382
KS,1987,0.3821
KS,1988,0.3821
KS,1989,0.3821
KS,1990,0.3821
KS,1991,0.3821
KS,1992,0.382
KS,1993,0.382
KS,1994,0.382
KS,1995,0.3821
KS,1996,0.382
KS,1997,0.3821
KS,1998,0.382
KS,1999,0.382
KS,2000,0.3823
KS,2001,0.3822
KS,2002,0.3822
KS,2003,0.3819
KS,2004,0.3819
KS,2005,0.3817
KS,2006,0.3823
KS,2007,0.3824
KS,2008,0.3805
KS,2009,0.3814
KS,2010,0.3801
KS,2011,0.3825
KS,2012,0.3826
KS,2013,0.3833
KS,2014,0.3827
KS,2015,0.383
KS,2016,0.3828
KS,2017,0.3818
KS,2018,0.3822
KS,2019,0.3826
KS,2020,0.3826
KS,2021,0.3827
KS,2022,0.3825
KS,2023,0.3826
KS,2024,0.3826
KW,1980,0.3069
KW,1981,0.3064
KW,1982,0.3064
KW,1983,0.3068
KW,1984,0.3068
KW,1985,0.3063
KW,1986,0.3068
KW,1987,0.3063
KW,1988,0.2829
KW,1989,0.2906
KW,1990,0.292
KW,1991,0.3064
KW,1992,0.3063
KW,1993,0.3067
KW,1994,0.3065
KW,1995,0.3064
KW,1996,0.306
KW,1997,0.2791
KW,1998,0.2788
KW,1999,0.3038
KW,2000,0.3032
KW,2001,0.3026
KW,2002,0.3021
KW,2003,0.3052
KW,2004,0.2996
KW,2005,0.3017
KW,2006,0.2989
KW,2007,0.2992
KW,2008,0.2904
KW,2009,0.3032
KW,2010,0.3084
KW,2011,0.305
KW,2012,0.3103
KW,2013,0.3113
KW,2014,0.3596
KW,2015,0.3605
KW,2016,0.3615
KW,2017,0.3614
KW,2018,0.3615
KW,2019,0.3615
KW,2020,0.3615
KW,2021,0.3615
KW,2022,0.3616
KW,2023,0.3616
KW,2024,0.3615
KY,1980,0.2745
KY,1981,0.2746
KY,1982,0.2751
KY,1983,0.2755
KY,1984,0.2763
KY,1985,0.2766
KY,1986,0.2776
KY,1987,0.2778
KY,1988,0.2782
KY,1989,0.2759
KY,1990,0.2771
KY,1991,0.2795
KY,1992,0.28
KY,1993,0.2811
KY,1994,0.2827
KY,1995,0.2905
KY,1996,0.2912
KY,1997,0.2928
KY,1998,0.2943
KY,1999,0.2952
KY,2000,0.2958
KY,2001,0.2972
KY,2002,0.2981
KY,2003,0.3
KY,2004,0.3026
KY,2005,0.3038
KY,2006,0.3052
KY,2007,0.3061
KY,2008,0.3077
KY,2009,0.3087
KY,2010,0.3093
KY,2011,0.312
KY,2012,0.3152
KY,2013,0.3181
KY,2014,0.3202
KY,2015,0.3231
KY,2016,0.3269
KY,2017,0.3299
KY,2018,0.3325
KY,2019,0.3356
KY,2020,0.3393
KY,2021,0.3395
KY,2022,0.3392
KY,2023,0.3389
KY,2024,0.3387
KZ,1980,0.389
KZ,1981,0.389
KZ,1982,0.3891
KZ,1983,0.3891
KZ,1984,0.3892
KZ,1985,0.3892
KZ,1986,0.3893
KZ,1987,0.3893
KZ,1988,0.3894
KZ,1989,0.3894
KZ,1990,0.3894
KZ,1991,0.3882
KZ,1992,0.3859
KZ,1993,0.3814
KZ,1994,0.379
KZ,1995,0.3735
KZ,1996,0.3703
KZ,1997,0.3694
KZ,1998,0.3667
KZ,1999,0.3661
KZ,2000,0.365
KZ,2001,0.3635
KZ,2002,0.3624
KZ,2003,0.366
KZ,2004,0.3716
KZ,2005,0.3667
KZ,2006,0.3641
KZ,2007,0.359
KZ,2008,0.3546
KZ,2009,0.3684
KZ,2010,0.3608
KZ,2011,0.362
KZ,2012,0.3666
KZ,2013,0.3664
KZ,2014,0.3674
KZ,2015,0.3686
KZ,2016,0.3616
KZ,2017,0.3617
KZ,2018,0.3573
KZ,2019,0.3553
KZ,2020,0.3597
KZ,2021,0.3537
KZ,2022,0.3563
KZ,2023,0.3555
KZ,2024,0.3552
LA,1980,0.3587
LA,1981,0.3586
LA,1982,0.3586
LA,1983,0.3586
LA,1984,0.3586
LA,1985,0.3586
LA,1986,0.3585
LA,1987,0.3586
LA,1988,0.3585
LA,1989,0.3585
LA,1990,0.3586
LA,1991,0.3586
LA,1992,0.3585
LA,1993,0.357
LA,1994,0.3551
LA,1995,0.3537
LA,1996,0.3523
LA,1997,0.3517
LA,1998,0.3531
LA,1999,0.3548
LA,2000,0.3555
LA,2001,0.3564
LA,2002,0.3583
LA,2003,0.3573
LA,2004,0.3561
LA,2005,0.3547
LA,2006,0.354
LA,2007,0.3531
LA,2008,0.3543
LA,2009,0.3549
LA,2010,0.3562
LA,2011,0.357
LA,2012,0.3584
LA,2013,0.3563
LA,2014,0.3537
LA,2015,0.352
LA,2016,0.3505
LA,2017,0.3492
LA,2018,0.3478
LA,2019,0.3478
LA,2020,0.3478
LA,2021,0.3478
LA,2022,0.3478
LA,2023,0.3478
LA,2024,0.3478
LB,1980,0.326
LB,1981,0.3256
LB,1982,0.3261
LB,1983,0.3259
LB,1984,0.326
LB,1985,0.3257
LB,1986,0.3258
LB,1987,0.326
LB,1988,0.3259
LB,1989,0.3261
LB,1990,0.3259
LB,1991,0.3259
LB,1992,0.3258
LB,1993,0.3257
LB,1994,0.3259
LB,1995,0.3261
LB,1996,0.3257
LB,1997,0.3258
LB,1998,0.3256
LB,1999,0.3257
LB,2000,0.3258
LB,2001,0.326
LB,2002,0.3257
LB,2003,0.3256
LB,2004,0.3258
LB,2005,0.326
LB,2006,0.329
LB,2007,0.2961
LB,2008,0.2918
LB,2009,0.3049
LB,2010,0.2967
LB,2011,0.2918
LB,2012,0.2785
LB,2013,0.2826
LB,2014,0.294
LB,2015,0.2975
LB,2016,0.3029
LB,2017,0.3079
LB,2018,0.3107
LB,2019,0.3144
LB,2020,0.3178
LB,2021,0.3204
LB,2022,0.3154
LB,2023,0.2984
LB,2024,0.3016
LC,1980,0.2742
LC,1981,0.2748
LC,1982,0.275
LC,1983,0.2755
LC,1984,0.2761
LC,1985,0.2765
LC,1986,0.2775
LC,1987,0.2777
LC,1988,0.2783
LC,1989,0.2759
LC,1990,0.2772
LC,1991,0.2794
LC,1992,0.2803
LC,1993,0.281
LC,1994,0.2826
LC,1995,0.2906
LC,1996,0.2913
LC,1997,0.2927
LC,1998,0.2942
LC,1999,0.2953
LC,2000,0.2959
LC,2001,0.2973
LC,2002,0.298
LC,2003,0.3002
LC,2004,0.3024
LC,2005,0.3039
LC,2006,0.305
LC,2007,0.3062
LC,2008,0.3077
LC,2009,0.3085
LC,2010,0.3093
LC,2011,0.312
LC,2012,0.3151
LC,2013,0.318
LC,2014,0.3202
LC,2015,0.3232
LC,2016,0.3268
LC,2017,0.3299
LC,2018,0.3323
LC,2019,0.3356
LC,2020,0.3393
LC,2021,0.339
LC,2022,0.3389
LC,2023,0.3392
LC,2024,0.3385
LI,1980,0.3844
LI,1981,0.3843
LI,1982,0.3844
LI,1983,0.3842
LI,1984,0.3835
LI,1985,0.3832
LI,1986,0.3837
LI,1987,0.3839
LI,1988,0.384
LI,1989,0.3835
LI,1990,0.354
LI,1991,0.3842
LI,1992,0.3828
LI,1993,0.3825
LI,1994,0.3815
LI,1995,0.3818
LI,1996,0.3513
LI,1997,0.3803
LI,1998,0.38
LI,1999,0.344
LI,2000,0.3373
LI,2001,0.3375
LI,2002,0.3808
LI,2003,0.3464
LI,2004,0.3486
LI,2005,0.3477
LI,2006,0.3764
LI,2007,0.3761
LI,2008,0.3813
LI,2009,0.3824
LI,2010,0.3792
LI,2011,0.3796
LI,2012,0.3811
LI,2013,0.3807
LI,2014,0.3795
LI,2015,0.3453
LI,2016,0.3447
LI,2017,0.3449
LI,2018,0.3464
LI,2019,0.3455
LI,2020,0.3465
LI,2021,0.3456
LI,2022,0.3622
LI,2023,0.3636
LI,2024,0.3718
LK,1980,0.3687
LK,1981,0.3687
LK,1982,0.3687
LK,1983,0.3687
LK,1984,0.3687
LK,1985,0.3687
LK,1986,0.3673
LK,1987,0.3657
LK,1988,0.3646
LK,1989,0.3633
LK,1990,0.3625
LK,1991,0.362
LK,1992,0.3618
LK,1993,0.3614
LK,1994,0.3608
LK,1995,0.3604
LK,1996,0.3568
LK,1997,0.3531
LK,1998,0.3505
LK,1999,0.3464
LK,2000,0.3406
LK,2001,0.3338
LK,2002,0.3307
LK,2003,0.3319
LK,2004,0.3332
LK,2005,0.3348
LK,2006,0.336
LK,2007,0.3456
LK,2008,0.3517
LK,2009,0.3562
LK,2010,0.3516
LK,2011,0.3492
LK,2012,0.3463
LK,2013,0.3456
LK,2014,0.3455
LK,2015,0.3455
LK,2016,0.3448
LK,2017,0.3447
LK,2018,0.3447
LK,2019,0.3447
LK,2020,0.3447
LK,2021,0.3447
LK,2022,0.3448
LK,2023,0.3447
LK,2024,0.3448
LR,1980,0.3614
LR,1981,0.3613
LR,1982,0.3613
LR,1983,0.3613
LR,1984,0.3612
LR,1985,0.3613
LR,1986,0.3612
LR,1987,0.3613
LR,1988,0.3613
LR,1989,0.3613
LR,1990,0.3612
LR,1991,0.3614
LR,1992,0.3612
LR,1993,0.3611
LR,1994,0.3614
LR,1995,0.3611
LR,1996,0.3611
LR,1997,0.3612
LR,1998,0.3614
LR,1999,0.3612
LR,2000,0.3614
LR,2001,0.3613
LR,2002,0.3612
LR,2003,0.3614
LR,2004,0.3612
LR,2005,0.3613
LR,2006,0.3611
LR,2007,0.3612
LR,2008,0.3624
LR,2009,0.363
LR,2010,0.3643
LR,2011,0.3654
LR,2012,0.3665
LR,2013,0.3677
LR,2014,0.3688
LR,2015,0.3671
LR,2016,0.3652
LR,2017,0.3651
LR,2018,0.3651
LR,2019,0.3651
LR,2020,0.3651
LR,2021,0.3651
LR,2022,0.3651
LR,2023,0.3651
LR,2024,0.3651
LS,1980,0.2593
LS,1981,0.2593
LS,1982,0.2593
LS,1983,0.2593
LS,1984,0.2594
LS,1985,0.2592
LS,1986,0.2593
LS,1987,0.2589
LS,1988,0.2583
LS,1989,0.2582
LS,1990,0.258
LS,1991,0.2574
LS,1992,0.2573
LS,1993,0.257
LS,1994,0.2559
LS,1995,0.2574
LS,1996,0.2582
LS,1997,0.2594
LS,1998,0.2613
LS,1999,0.2647
LS,2000,0.2678
LS,2001,0.2725
LS,2002,0.2955
LS,2003,0.2981
LS,2004,0.303
LS,2005,0.3073
LS,2006,0.3097
LS,2007,0.3118
LS,2008,0.3145
LS,2009,0.3161
LS,2010,0.3186
LS,2011,0.3204
LS,2012,0.3227
LS,2013,0.3254
LS,2014,0.3283
LS,2015,0.3304
LS,2016,0.3323
LS,2017,0.3346
LS,2018,0.3345
LS,2019,0.3346
LS,2020,0.3346
LS,2021,0.3346
LS,2022,0.3345
LS,2023,0.3345
LS,2024,0.3346
LT,1980,0.3889
LT,1981,0.3889
LT,1982,0.3889
LT,1983,0.3889
LT,1984,0.3889
LT,1985,0.3889
LT,1986,0.3889
LT,1987,0.3889
LT,1988,0.3889
LT,1989,0.3885
LT,1990,0.3878
LT,1991,0.3864
LT,1992,0.3834
LT,1993,0.3806
LT,1994,0.3769
LT,1995,0.3803
LT,1996,0.3816
LT,1997,0.3829
LT,1998,0.3845
LT,1999,0.3851
LT,2000,0.3827
LT,2001,0.3825
LT,2002,0.3834
LT,2003,0.3819
LT,2004,0.3781
LT,2005,0.3765
LT,2006,0.3822
LT,2007,0.3746
LT,2008,0.3739
LT,2009,0.3735
LT,2010,0.3797
LT,2011,0.3797
LT,2012,0.3739
LT,2013,0.3731
LT,2014,0.3663
LT,2015,0.3716
LT,2016,0.3746
LT,2017,0.3726
LT,2018,0.3437
LT,2019,0.3635
LT,2020,0.3635
LT,2021,0.3648
LT,2022,0.3635
LT,2023,0.3643
LT,2024,0.3643
LU,1980,0.3487
LU,1981,0.3487
LU,1982,0.3487
LU,1983,0.3487
LU,1984,0.3486
LU,1985,0.3487
LU,1986,0.3486
LU,1987,0.3487
LU,1988,0.3486
LU,1989,0.3486
LU,1990,0.3484
LU,1991,0.3485
LU,1992,0.3487
LU,1993,0.3484
LU,1994,0.3481
LU,1995,0.3467
LU,1996,0.3455
LU,1997,0.3429
LU,1998,0.3397
LU,1999,0.3405
LU,2000,0.3397
LU,2001,0.3401
LU,2002,0.3432
LU,2003,0.3429
LU,2004,0.3373
LU,2005,0.3361
LU,2006,0.3409
LU,2007,0.3366
LU,2008,0.3391
LU,2009,0.3439
LU,2010,0.3453
LU,2011,0.3394
LU,2012,0.3338
LU,2013,0.3276
LU,2014,0.3227
LU,2015,0.3325
LU,2016,0.3444
LU,2017,0.3511
LU,2018,0.3636
LU,2019,0.3713
LU,2020,0.3712
LU,2021,0.3718
LU,2022,0.3703
LU,2023,0.3727
LU,2024,0.3727
LV,1980,0.3324
LV,1981,0.3324
LV,1982,0.3325
LV,1983,0.3324
LV,1984,0.3324
LV,1985,0.3325
LV,1986,0.3325
LV,1987,0.3325
LV,1988,0.3324
LV,1989,0.3323
LV,1990,0.3322
LV,1991,0.3315
LV,1992,0.3312
LV,1993,0.3293
LV,1994,0.327
LV,1995,0.3259
LV,1996,0.3213
LV,1997,0.3208
LV,1998,0.3191
LV,1999,0.3192
LV,2000,0.3192
LV,2001,0.3201
LV,2002,0.318
LV,2003,0.3174
LV,2004,0.3161
LV,2005,0.3143
LV,2006,0.3207
LV,2007,0.3163
LV,2008,0.3174
LV,2009,0.3164
LV,2010,0.3191
LV,2011,0.3175
LV,2012,0.317
LV,2013,0.3168
LV,2014,0.3188
LV,2015,0.3186
LV,2016,0.3258
LV,2017,0.3314
LV,2018,0.3335
LV,2019,0.3343
LV,2020,0.3343
LV,2021,0.3335
LV,2022,0.3335
LV,2023,0.3346
LV,2024,0.3346
LY,1980,0.3533
LY,1981,0.3533
LY,1982,0.3533
LY,1983,0.3532
LY,1984,0.3531
LY,1985,0.3534
LY,1986,0.3538
LY,1987,0.3539
LY,1988,0.3542
LY,1989,0.3544
LY,1990,0.3549
LY,1991,0.3548
LY,1992,0.3548
LY,1993,0.3547
LY,1994,0.3546
LY,1995,0.3545
LY,1996,0.3544
LY,1997,0.3543
LY,1998,0.3543
LY,1999,0.3538
LY,2000,0.3532
LY,2001,0.3529
LY,2002,0.3525
LY,2003,0.3524
LY,2004,0.3523
LY,2005,0.3523
LY,2006,0.3524
LY,2007,0.353
LY,2008,0.3536
LY,2009,0.3551
LY,2010,0.3565
LY,2011,0.3583
LY,2012,0.3597
LY,2013,0.3569
LY,2014,0.354
LY,2015,0.3519
LY,2016,0.3528
LY,2017,0.3541
LY,2018,0.3533
LY,2019,0.3523
LY,2020,0.3522
LY,2021,0.3521
LY,2022,0.3522
LY,2023,0.3522
LY,2024,0.3522
MA,1820,0.2239
MA,1850,0.2114
MA,1880,0.2052
MA,1900,0.2006
MA,1910,0.2177
MA,1920,0.2169
MA,1930,0.217
MA,1940,0.2173
MA,1950,0.2068
MA,1960,0.2173
MA,1970,0.2131
MA,1980,0.3471
MA,1981,0.3471
MA,1982,0.3476
MA,1983,0.3475
MA,1984,0.3473
MA,1985,0.3477
MA,1986,0.3474
MA,1987,0.3473
MA,1988,0.3476
MA,1989,0.3474
MA,1990,0.3472
MA,1991,0.3472
MA,1992,0.3477
MA,1993,0.3473
MA,1994,0.3475
MA,1995,0.3475
MA,1996,0.3475
MA,1997,0.3475
MA,1998,0.3472
MA,1999,0.3471
MA,2000,0.3471
MA,2001,0.3475
MA,2002,0.347
MA,2003,0.3473
MA,2004,0.3471
MA,2005,0.3474
MA,2006,0.3474
MA,2007,0.3471
MA,2008,0.3473
MA,2009,0.3477
MA,2010,0.3473
MA,2011,0.3472
MA,2012,0.3361
MA,2013,0.338
MA,2014,0.3373
MA,2015,0.3413
MA,2016,0.3441
MA,2017,0.3433
MA,2018,0.3443
MA,2019,0.3446
MA,2020,0.3476
MA,2021,0.3463
MA,2022,0.3465
MA,2023,0.347
MA,2024,0.3466
MC,1980,0.3844
MC,1981,0.3843
MC,1982,0.3844
MC,1983,0.3843
MC,1984,0.3835
MC,1985,0.3832
MC,1986,0.3837
MC,1987,0.3839
MC,1988,0.384
MC,1989,0.3835
MC,1990,0.3838
MC,1991,0.3842
MC,1992,0.3828
MC,1993,0.3825
MC,1994,0.3815
MC,1995,0.3818
MC,1996,0.3816
MC,1997,0.3803
MC,1998,0.38
MC,1999,0.3799
MC,2000,0.3778
MC,2001,0.3794
MC,2002,0.3808
MC,2003,0.3804
MC,2004,0.3797
MC,2005,0.3477
MC,2006,0.3458
MC,2007,0.3479
MC,2008,0.3546
MC,2009,0.3542
MC,2010,0.3499
MC,2011,0.3515
MC,2012,0.3508
MC,2013,0.3513
MC,2014,0.3502
MC,2015,0.3453
MC,2016,0.3447
MC,2017,0.3448
MC,2018,0.3463
MC,2019,0.3455
MC,2020,0.3465
MC,2021,0.3456
MC,2022,0.3415
MC,2023,0.3422
MC,2024,0.342
MD,1980,0.3888
MD,1981,0.3888
MD,1982,0.3888
MD,1983,0.3888
MD,1984,0.3888
MD,1985,0.3888
MD,1986,0.3888
MD,1987,0.3888
MD,1988,0.3888
MD,1989,0.3885
MD,1990,0.388
MD,1991,0.3868
MD,1992,0.3849
MD,1993,0.3817
MD,1994,0.38
MD,1995,0.3769
MD,1996,0.3753
MD,1997,0.3736
MD,1998,0.3772
MD,1999,0.3784
MD,2000,0.379
MD,2001,0.3787
MD,2002,0.3783
MD,2003,0.3772
MD,2004,0.3778
MD,2005,0.3761
MD,2006,0.3758
MD,2007,0.3753
MD,2008,0.3748
MD,2009,0.3744
MD,2010,0.3758
MD,2011,0.3763
MD,2012,0.3781
MD,2013,0.3787
MD,2014,0.3795
MD,2015,0.3786
MD,2016,0.3808
MD,2017,0.3808
MD,2018,0.3807
MD,2019,0.3795
MD,2020,0.3796
MD,2021,0.3766
MD,2022,0.3765
MD,2023,0.3742
MD,2024,0.3742
ME,1980,0.3876
ME,1981,0.3876
ME,1982,0.3876
ME,1983,0.3876
ME,1984,0.387
ME,1985,0.3875
ME,1986,0.3876
ME,1987,0.3871
ME,1988,0.3857
ME,1989,0.3878
ME,1990,0.3879
ME,1991,0.3877
ME,1992,0.3875
ME,1993,0.3872
ME,1994,0.3868
ME,1995,0.3864
ME,1996,0.3863
ME,1997,0.3861
ME,1998,0.3856
ME,1999,0.3872
ME,2000,0.3801
ME,2001,0.3845
ME,2002,0.3836
ME,2003,0.3828
ME,2004,0.3826
ME,2005,0.3822
ME,2006,0.3806
ME,2007,0.3822
ME,2008,0.3803
ME,2009,0.3801
ME,2010,0.3786
ME,2011,0.3765
ME,2012,0.3759
ME,2013,0.3778
ME,2014,0.3794
ME,2015,0.3736
ME,2016,0.3749
ME,2017,0.3798
ME,2018,0.3783
ME,2019,0.3795
ME,2020,0.3795
ME,2021,0.3798
ME,2022,0.379
ME,2023,0.3795
ME,2024,0.3794
MG,1980,0.2967
MG,1981,0.2956
MG,1982,0.295
MG,1983,0.294
MG,1984,0.2926
MG,1985,0.2914
MG,1986,0.2908
MG,1987,0.283
MG,1988,0.2817
MG,1989,0.2808
MG,1990,0.2798
MG,1991,0.2793
MG,1992,0.2753
MG,1993,0.2729
MG,1994,0.309
MG,1995,0.3219
MG,1996,0.3361
MG,1997,0.352
MG,1998,0.3564
MG,1999,0.3603
MG,2000,0.3359
MG,2001,0.3098
MG,2002,0.3153
MG,2003,0.3197
MG,2004,0.3249
MG,2005,0.3302
MG,2006,0.3282
MG,2007,0.3252
MG,2008,0.3226
MG,2009,0.3204
MG,2010,0.3186
MG,2011,0.3228
MG,2012,0.3289
MG,2013,0.3309
MG,2014,0.3332
MG,2015,0.336
MG,2016,0.3407
MG,2017,0.3454
MG,2018,0.3479
MG,2019,0.3501
MG,2020,0.3517
MG,2021,0.3532
MG,2022,0.3532
MG,2023,0.3532
MG,2024,0.3532
MH,1980,0.3792
MH,1981,0.3788
MH,1982,0.3785
MH,1983,0.3782
MH,1984,0.378
MH,1985,0.3777
MH,1986,0.3773
MH,1987,0.3768
MH,1988,0.3766
MH,1989,0.3763
MH,1990,0.3759
MH,1991,0.3755
MH,1992,0.375
MH,1993,0.3747
MH,1994,0.3742
MH,1995,0.3737
MH,1996,0.3733
MH,1997,0.3729
MH,1998,0.3725
MH,1999,0.3722
MH,2000,0.3718
MH,2001,0.3709
MH,2002,0.3697
MH,2003,0.3682
MH,2004,0.3659
MH,2005,0.364
MH,2006,0.3621
MH,2007,0.3599
MH,2008,0.3567
MH,2009,0.3536
MH,2010,0.351
MH,2011,0.3504
MH,2012,0.3493
MH,2013,0.349
MH,2014,0.3479
MH,2015,0.3468
MH,2016,0.3459
MH,2017,0.3454
MH,2018,0.3444
MH,2019,0.3432
MH,2020,0.3413
MH,2021,0.3423
MH,2022,0.3421
MH,2023,0.3422
MH,2024,0.3423
MK,1980,0.3883
MK,1981,0.3883
MK,1982,0.3883
MK,1983,0.3883
MK,1984,0.3879
MK,1985,0.3881
MK,1986,0.3883
MK,1987,0.3879
MK,1988,0.3872
MK,1989,0.3884
MK,1990,0.3885
MK,1991,0.3881
MK,1992,0.3877
MK,1993,0.3871
MK,1994,0.3862
MK,1995,0.3851
MK,1996,0.3759
MK,1997,0.3809
MK,1998,0.3847
MK,1999,0.3852
MK,2000,0.3866
MK,2001,0.3851
MK,2002,0.3865
MK,2003,0.3856
MK,2004,0.3858
MK,2005,0.3855
MK,2006,0.3852
MK,2007,0.385
MK,2008,0.3827
MK,2009,0.3825
MK,2010,0.3819
MK,2011,0.3815
MK,2012,0.3822
MK,2013,0.383
MK,2014,0.3837
MK,2015,0.3846
MK,2016,0.3847
MK,2017,0.3845
MK,2018,0.3858
MK,2019,0.3863
MK,2020,0.3863
MK,2021,0.3864
MK,2022,0.3861
MK,2023,0.3863
MK,2024,0.3863
ML,1820,0.2309
ML,1850,0.2181
ML,1880,0.2039
ML,1900,0.2036
ML,1910,0.2174
ML,1920,0.2178
ML,1930,0.2178
ML,1940,0.2176
ML,1950,0.2172
ML,1960,0.214
ML,1970,0.2133
ML,1980,0.2651
ML,1981,0.2652
ML,1982,0.2653
ML,1983,0.2653
ML,1984,0.2652
ML,1985,0.2653
ML,1986,0.2651
ML,1987,0.2651
ML,1988,0.2651
ML,1989,0.2652
ML,1990,0.2652
ML,1991,0.265
ML,1992,0.2651
ML,1993,0.2653
ML,1994,0.2652
ML,1995,0.2704
ML,1996,0.2975
ML,1997,0.3122
ML,1998,0.3218
ML,1999,0.3321
ML,2000,0.3456
ML,2001,0.3532
ML,2002,0.3529
ML,2003,0.3527
ML,2004,0.3525
ML,2005,0.3524
ML,2006,0.3523
ML,2007,0.3605
ML,2008,0.3654
ML,2009,0.3698
ML,2010,0.3694
ML,2011,0.3688
ML,2012,0.3678
ML,2013,0.3667
ML,2014,0.3656
ML,2015,0.3647
ML,2016,0.3637
ML,2017,0.3629
ML,2018,0.3622
ML,2019,0.3619
ML,2020,0.3616
ML,2021,0.361
ML,2022,0.361
ML,2023,0.361
ML,2024,0.361
MM,1820,0.3065
MM,1850,0.289
MM,1880,0.2548
MM,1900,0.2594
MM,1910,0.3119
MM,1920,0.2556
MM,1930,0.2813
MM,1940,0.2342
MM,1950,0.343
MM,1960,0.2955
MM,1970,0.2169
MM,1980,0.3276
MM,1981,0.3274
MM,1982,0.3277
MM,1983,0.3276
MM,1984,0.3275
MM,1985,0.3279
MM,1986,0.3275
MM,1987,0.3278
MM,1988,0.3278
MM,1989,0.3275
MM,1990,0.3279
MM,1991,0.3272
MM,1992,0.3273
MM,1993,0.3278
MM,1994,0.3278
MM,1995,0.3279
MM,1996,0.3273
MM,1997,0.3275
MM,1998,0.3273
MM,1999,0.3278
MM,2000,0.3278
MM,2001,0.3277
MM,2002,0.3277
MM,2003,0.3274
MM,2004,0.3274
MM,2005,0.3274
MM,2006,0.3276
MM,2007,0.3273
MM,2008,0.3276
MM,2009,0.3276
MM,2010,0.3275
MM,2011,0.3274
MM,2012,0.3277
MM,2013,0.3277
MM,2014,0.3273
MM,2015,0.3272
MM,2016,0.353
MM,2017,0.3665
MM,2018,0.3666
MM,2019,0.3666
MM,2020,0.3667
MM,2021,0.3667
MM,2022,0.3667
MM,2023,0.3666
MM,2024,0.3666
MN,1980,0.3672
MN,1981,0.3672
MN,1982,0.3673
MN,1983,0.3672
MN,1984,0.3672
MN,1985,0.3673
MN,1986,0.3672
MN,1987,0.3673
MN,1988,0.3673
MN,1989,0.3672
MN,1990,0.3673
MN,1991,0.3672
MN,1992,0.3673
MN,1993,0.3673
MN,1994,0.3673
MN,1995,0.3672
MN,1996,0.368
MN,1997,0.3689
MN,1998,0.3695
MN,1999,0.3688
MN,2000,0.3675
MN,2001,0.366
